8098,4/27/2010 8:56,1,0,1,0
8101,4/27/2010 8:56,1,0,1,0
9105,4/27/2010 8:56,1,0,1,0
9106,4/27/2010 8:57,1,0,1,0
9014,4/27/2010 8:57,1,0,1,0
5067,4/27/2010 8:58,1,0,1,0
9103,4/27/2010 9:02,1,0,1,0
21,4/27/2010 9:12,1,0,1,0
6068,4/27/2010 10:04,1,0,1,0
8102,4/27/2010 10:29,1,0,1,0
9016,4/27/2010 11:27,1,2,1,0
9016,4/27/2010 11:54,1,3,1,0
2052,4/27/2010 12:10,1,2,1,0
8094,4/27/2010 12:18,1,2,1,0
20,4/27/2010 12:18,1,2,1,0
6083,4/27/2010 12:18,1,2,1,0
9111,4/27/2010 12:19,1,2,1,0
6082,4/27/2010 12:22,1,2,1,0
27,4/27/2010 12:22,1,2,1,0
8102,4/27/2010 12:22,1,0,1,0
8102,4/27/2010 12:23,1,2,1,0
6081,4/27/2010 12:23,1,0,1,0
2052,4/27/2010 12:37,1,0,1,0
6082,4/27/2010 12:45,1,3,1,0
8102,4/27/2010 12:46,1,3,1,0
9111,4/27/2010 12:46,1,3,1,0
20,4/27/2010 12:46,1,3,1,0
8094,4/27/2010 12:47,1,0,1,0
8094,4/27/2010 12:47,1,3,1,0
27,4/27/2010 12:47,1,3,1,0
6081,4/27/2010 12:52,1,3,1,0
2052,4/27/2010 12:57,1,1,1,0
5067,4/27/2010 13:21,1,0,1,0
9105,4/27/2010 13:21,1,1,1,0
9112,4/27/2010 15:28,1,0,1,0
6075,4/27/2010 15:47,1,0,1,0
6083,4/27/2010 15:47,1,1,1,0
6075,4/27/2010 15:48,1,0,0,0
9106,4/27/2010 16:45,1,2,1,0
9106,4/27/2010 17:06,1,3,1,0
8102,4/27/2010 17:09,1,2,1,0
8102,4/27/2010 17:32,1,3,1,0
6075,4/27/2010 17:35,1,0,1,0
6075,4/27/2010 17:35,1,1,1,0
6071,4/27/2010 17:36,1,0,1,0
9110,4/27/2010 17:36,1,1,1,0
9016,4/27/2010 17:38,1,1,1,0
9109,4/27/2010 17:58,1,1,1,0
9103,4/27/2010 17:59,1,1,1,0
9104,4/27/2010 17:59,1,1,1,0
9111,4/27/2010 17:59,1,0,1,0
29,4/27/2010 18:05,1,1,1,0
8098,4/27/2010 18:28,1,1,1,0
27,4/27/2010 18:28,1,1,1,0
8094,4/27/2010 18:28,1,1,1,0
6082,4/27/2010 18:28,1,1,1,0
8101,4/27/2010 18:29,1,1,1,0
20,4/27/2010 18:29,1,1,1,0
9106,4/27/2010 18:33,1,1,1,0
7086,4/27/2010 18:33,1,1,1,0
9014,4/27/2010 18:33,1,1,1,0
6081,4/27/2010 19:05,1,1,1,0
